302.8432312011719,1
962.6065673828125,1
392.82611083984375,1
897.7999267578125,1
175.71136474609375,1
264.4844970703125,1
622.32958984375,1
276.2342834472656,1
442.24462890625,1
377.2800598144531,1
269.74530029296875,1
222.18984985351563,1
372.0157470703125,1
421.160400390625,1
739.2272338867188,1
930.0951538085938,1
407.0854187011719,1
786.8521728515625,1
240.35289001464844,1
657.9489135742188,1
894.3135986328125,1
399.4679260253906,1
383.9823303222656,1
873.55810546875,1
532.9548950195313,1
689.5712280273438,1
576.4196166992188,1
345.8984375,1
245.61614990234375,1
392.21630859375,1
850.7197875976563,1
998.60595703125,1
448.3520812988281,1
951.00146484375,1
274.96435546875,1
533.396728515625,1
269.52294921875,1
459.13629150390625,1
308.5236511230469,1
914.9913330078125,1
755.4536743164063,1
373.3349914550781,1
397.98919677734375,1
620.6354370117188,1
582.5277099609375,1
256.333251953125,1
605.556640625,1
191.17843627929688,1
757.2075805664063,1
430.22467041015625,1
475.0983581542969,1
279.19964599609375,1
382.64080810546875,1
482.4415588378906,1
156.23953247070313,1
272.25750732421875,1
976.1848754882813,1
934.566162109375,1
432.3260803222656,1
630.3131713867188,1
506.8448181152344,1
899.5391235351563,1
380.7938537597656,1
696.4575805664063,1
